time,ward_id,scenario_id,avg_speed,congestion_score,queue_length,throughput,inflow,outflow,waiting_time,incident_flag,ambulance_flag,pressure,city_cap,ppo_action,ppo_action_id,area_directive,city_directive
840,ward_017,normal,0.14966248742411725,0.8823529411764706,15.0,17.0,0.0,0.0,120.0,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
840,ward_018,normal,0.15504528959165326,0.9375,15.0,16.0,0.0,0.0,122.5,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
841,ward_070,normal,2.712834040086715,0.75,18.0,24.0,1.0,0.0,104.875,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
841,ward_071,normal,0.0,1.0,4.0,4.0,1.0,0.0,134.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
841,ward_072,normal,1.2613375294083111,0.8857142857142857,31.0,35.0,1.0,0.0,117.65714285714286,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
841,ward_017,normal,0.30908136055010005,0.9411764705882353,16.0,17.0,1.0,0.0,120.94117647058823,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
841,ward_018,normal,0.11812158461536194,0.9375,15.0,16.0,1.0,0.0,123.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
842,ward_070,normal,2.6788897688144857,0.7916666666666666,19.0,24.0,0.0,1.0,105.66666666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
842,ward_071,normal,0.0,1.0,4.0,4.0,0.0,1.0,135.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
842,ward_072,normal,1.2146894525979715,0.9117647058823529,31.0,34.0,0.0,1.0,113.20588235294117,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
842,ward_017,normal,0.5106158358073746,0.9411764705882353,16.0,17.0,0.0,1.0,121.88235294117646,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
842,ward_018,normal,0.013779071352243868,0.9375,15.0,16.0,0.0,1.0,124.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
843,ward_070,normal,2.67763963909093,0.7916666666666666,19.0,24.0,1.0,1.0,106.45833333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
843,ward_071,normal,0.0,1.0,4.0,4.0,1.0,1.0,136.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
843,ward_072,normal,1.255496886312501,0.8823529411764706,30.0,34.0,1.0,1.0,106.05882352941177,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
843,ward_017,normal,0.6097381996045655,0.9411764705882353,16.0,17.0,1.0,1.0,122.82352941176471,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
843,ward_018,normal,0.0008859201912072448,1.0,16.0,16.0,1.0,1.0,125.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
844,ward_070,normal,2.715618026107984,0.7916666666666666,19.0,24.0,0.0,1.0,107.25,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
844,ward_071,normal,0.0,1.0,4.0,4.0,0.0,1.0,137.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
844,ward_072,normal,1.3115093397299353,0.8529411764705882,29.0,34.0,0.0,1.0,101.88235294117646,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
844,ward_017,normal,0.8415774751016322,0.9411764705882353,16.0,17.0,0.0,1.0,123.76470588235294,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
844,ward_018,normal,0.00017781617202755447,1.0,16.0,16.0,0.0,1.0,126.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
845,ward_070,normal,2.645863837836808,0.7916666666666666,19.0,24.0,0.0,0.0,108.04166666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
845,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,138.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
845,ward_072,normal,1.2033143347227293,0.8529411764705882,29.0,34.0,0.0,0.0,102.73529411764706,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
845,ward_017,normal,0.900522316504708,0.9411764705882353,16.0,17.0,0.0,0.0,124.70588235294117,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
845,ward_018,normal,2.8593105701644278e-05,1.0,16.0,16.0,0.0,0.0,127.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
846,ward_070,normal,2.725585135948833,0.7916666666666666,19.0,24.0,0.0,0.0,108.83333333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
846,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,139.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
846,ward_072,normal,1.0930636107988752,0.8529411764705882,29.0,34.0,0.0,0.0,103.58823529411765,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
846,ward_017,normal,0.735119232226306,0.9411764705882353,16.0,17.0,0.0,0.0,125.6470588235294,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
846,ward_018,normal,8.258538208114919e-06,1.0,16.0,16.0,0.0,0.0,128.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
847,ward_070,normal,2.618946747830402,0.7916666666666666,19.0,24.0,0.0,2.0,109.625,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
847,ward_071,normal,0.0,1.0,4.0,4.0,0.0,2.0,140.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
847,ward_072,normal,0.9229424876275648,0.8529411764705882,29.0,34.0,0.0,2.0,104.44117647058823,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
847,ward_017,normal,0.5064510809864964,0.9411764705882353,16.0,17.0,0.0,2.0,126.58823529411765,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
847,ward_018,normal,0.0,1.0,16.0,16.0,0.0,2.0,129.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
848,ward_070,normal,2.7284814377893443,0.7916666666666666,19.0,24.0,0.0,0.0,110.41666666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
848,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,141.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
848,ward_072,normal,1.0510350418278294,0.8571428571428571,30.0,35.0,0.0,0.0,102.31428571428572,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
848,ward_017,normal,0.20699962906805697,0.9411764705882353,16.0,17.0,0.0,0.0,127.52941176470588,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
848,ward_018,normal,0.0,1.0,16.0,16.0,0.0,0.0,130.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
849,ward_070,normal,2.6832160252046457,0.7916666666666666,19.0,24.0,0.0,0.0,111.20833333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
849,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,142.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
849,ward_072,normal,1.0461113714204275,0.9142857142857143,32.0,35.0,0.0,0.0,103.22857142857143,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
849,ward_017,normal,0.22095854134639686,0.9411764705882353,16.0,17.0,0.0,0.0,128.47058823529412,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
849,ward_018,normal,0.0,1.0,16.0,16.0,0.0,0.0,131.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
850,ward_070,normal,2.373824037324664,0.8,20.0,25.0,1.0,0.0,107.52,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
850,ward_071,normal,0.0,1.0,4.0,4.0,1.0,0.0,143.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
850,ward_072,normal,0.8688822308878316,0.9166666666666666,33.0,36.0,1.0,0.0,101.25,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
850,ward_017,normal,0.1561583903210571,0.9411764705882353,16.0,17.0,1.0,0.0,129.41176470588235,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
850,ward_018,normal,0.0,1.0,16.0,16.0,1.0,0.0,132.375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
851,ward_070,normal,2.3203747921400044,0.76,19.0,25.0,0.0,0.0,108.28,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
851,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,144.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
851,ward_072,normal,0.8006879053880658,0.8888888888888888,32.0,36.0,0.0,0.0,102.13888888888889,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
851,ward_017,normal,0.018815380059331067,0.9375,15.0,16.0,0.0,0.0,119.6875,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
851,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,122.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
852,ward_070,normal,2.181151738596588,0.76,19.0,25.0,0.0,2.0,109.04,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
852,ward_071,normal,0.0,1.0,4.0,4.0,0.0,2.0,145.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
852,ward_072,normal,0.7490923475316474,0.8888888888888888,32.0,36.0,0.0,2.0,103.02777777777777,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
852,ward_017,normal,0.01049549799165899,0.9375,15.0,16.0,0.0,2.0,120.625,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
852,ward_018,normal,0.0,1.0,15.0,15.0,0.0,2.0,123.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
853,ward_070,normal,2.285706733254119,0.76,19.0,25.0,0.0,2.0,109.8,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
853,ward_071,normal,0.0,1.0,4.0,4.0,0.0,2.0,146.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
853,ward_072,normal,0.7808358974984606,0.8888888888888888,32.0,36.0,0.0,2.0,103.91666666666667,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
853,ward_017,normal,0.030844857548681673,0.9375,15.0,16.0,0.0,2.0,121.5625,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
853,ward_018,normal,0.0,1.0,15.0,15.0,0.0,2.0,124.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
854,ward_070,normal,2.398286341108839,0.75,18.0,24.0,0.0,0.0,102.625,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
854,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,147.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
854,ward_072,normal,1.0152536980287372,0.8648648648648649,32.0,37.0,0.0,0.0,101.97297297297297,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
854,ward_017,normal,0.0035327724464116993,1.0,16.0,16.0,0.0,0.0,122.5625,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
854,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,125.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
855,ward_070,normal,2.6378855743686462,0.7083333333333334,17.0,24.0,0.0,1.0,93.91666666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
855,ward_071,normal,0.0,1.0,4.0,4.0,0.0,1.0,148.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
855,ward_072,normal,1.0280998699283423,0.8918918918918919,33.0,37.0,0.0,1.0,102.86486486486487,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
855,ward_017,normal,0.006957942797666909,0.9375,15.0,16.0,0.0,1.0,123.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
855,ward_018,normal,0.0,1.0,15.0,15.0,0.0,1.0,126.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
856,ward_070,normal,2.901262951927464,0.6666666666666666,16.0,24.0,0.0,1.0,93.45833333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
856,ward_071,normal,0.0,1.0,4.0,4.0,0.0,1.0,149.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
856,ward_072,normal,1.0596775257514814,0.8918918918918919,33.0,37.0,0.0,1.0,103.75675675675676,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
856,ward_017,normal,0.0010790461148218096,1.0,16.0,16.0,0.0,1.0,124.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
856,ward_018,normal,0.0,1.0,15.0,15.0,0.0,1.0,127.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
857,ward_070,normal,2.952492566825045,0.6521739130434783,15.0,23.0,0.0,0.0,85.1304347826087,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
857,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,150.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
857,ward_072,normal,1.1782847840879516,0.8918918918918919,33.0,37.0,0.0,0.0,104.64864864864865,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
857,ward_017,normal,0.00029078461321238656,1.0,16.0,16.0,0.0,0.0,125.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
857,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,128.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
858,ward_070,normal,2.9457670629064636,0.7083333333333334,17.0,24.0,1.0,0.0,82.25,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
858,ward_071,normal,0.0,1.0,4.0,4.0,1.0,0.0,151.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
858,ward_072,normal,1.2426993645168738,0.8918918918918919,33.0,37.0,1.0,0.0,105.54054054054055,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
858,ward_017,normal,8.090489882272485e-05,1.0,16.0,16.0,1.0,0.0,126.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
858,ward_018,normal,0.0,1.0,15.0,15.0,1.0,0.0,129.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
859,ward_070,normal,3.017890879358493,0.6666666666666666,16.0,24.0,0.0,0.0,82.91666666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
859,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,152.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
859,ward_072,normal,1.2108706818510104,0.8918918918918919,33.0,37.0,0.0,0.0,106.43243243243244,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
859,ward_017,normal,0.00010721842369397712,1.0,16.0,16.0,0.0,0.0,127.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
859,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,130.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
860,ward_070,normal,3.0087894396350108,0.6666666666666666,16.0,24.0,0.0,0.0,83.58333333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
860,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,153.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
860,ward_072,normal,1.198112117613052,0.8918918918918919,33.0,37.0,0.0,0.0,107.32432432432432,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
860,ward_017,normal,0.0,1.0,16.0,16.0,0.0,0.0,128.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
860,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,131.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
861,ward_070,normal,2.7570952721009765,0.6666666666666666,16.0,24.0,0.0,0.0,84.25,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
861,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,154.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
861,ward_072,normal,1.1585347687348695,0.8918918918918919,33.0,37.0,0.0,0.0,108.21621621621621,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
861,ward_017,normal,1.594439624118831e-05,1.0,16.0,16.0,0.0,0.0,129.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
861,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,132.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
862,ward_070,normal,2.5939713918467118,0.7083333333333334,17.0,24.0,0.0,0.0,84.95833333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
862,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,155.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
862,ward_072,normal,1.0444604966514683,0.8918918918918919,33.0,37.0,0.0,0.0,109.10810810810811,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
862,ward_017,normal,0.0,1.0,16.0,16.0,0.0,0.0,130.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
862,ward_018,normal,0.0,1.0,15.0,15.0,0.0,0.0,133.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
863,ward_070,normal,2.416206808323993,0.7083333333333334,17.0,24.0,0.0,1.0,85.66666666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
863,ward_071,normal,0.0,1.0,4.0,4.0,0.0,1.0,156.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
863,ward_072,normal,0.8717656423077909,0.8918918918918919,33.0,37.0,0.0,1.0,110.0,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
863,ward_017,normal,0.0,1.0,16.0,16.0,0.0,1.0,131.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
863,ward_018,normal,0.0,1.0,15.0,15.0,0.0,1.0,134.2,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
864,ward_070,normal,2.2912933901708894,0.7916666666666666,19.0,24.0,0.0,0.0,86.45833333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
864,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,157.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
864,ward_072,normal,0.7442809872703804,0.918918918918919,34.0,37.0,0.0,0.0,110.91891891891892,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
864,ward_017,normal,0.0,1.0,16.0,16.0,0.0,0.0,132.4375,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
864,ward_018,normal,1.034496214016981,0.9375,15.0,16.0,0.0,0.0,126.75,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
865,ward_070,normal,2.2708316159512587,0.8333333333333334,20.0,24.0,0.0,1.0,87.29166666666667,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
865,ward_071,normal,0.0,1.0,4.0,4.0,0.0,1.0,158.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
865,ward_072,normal,0.6293556145277908,0.9459459459459459,35.0,37.0,0.0,1.0,111.86486486486487,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
865,ward_017,normal,0.0,1.0,15.0,15.0,0.0,1.0,122.26666666666667,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
865,ward_018,normal,1.0259431428642711,0.9375,15.0,16.0,0.0,1.0,127.6875,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
866,ward_070,normal,2.3468203972372037,0.8333333333333334,20.0,24.0,0.0,0.0,88.125,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
866,ward_071,normal,0.0,1.0,4.0,4.0,0.0,0.0,159.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
866,ward_072,normal,0.544085332898058,0.9459459459459459,35.0,37.0,0.0,0.0,112.8108108108108,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
866,ward_017,normal,0.09920945752567302,0.9333333333333333,14.0,15.0,0.0,0.0,118.93333333333334,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
866,ward_018,normal,0.9795670588299983,0.9375,15.0,16.0,0.0,0.0,128.625,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
867,ward_070,normal,2.353845095398953,0.8333333333333334,20.0,24.0,1.0,1.0,88.95833333333333,1.0,0.0,0.9999682903289795,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999682903289795,1.0
867,ward_071,normal,0.0,1.0,4.0,4.0,1.0,1.0,160.25,1.0,1.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
867,ward_072,normal,0.46564520192781333,0.9459459459459459,35.0,37.0,1.0,1.0,113.75675675675676,1.0,0.0,0.9999998807907104,0.2944727272727272,REROUTE_HEAVY_VEHICLES,9,0.9999998807907104,1.0
867,ward_017,normal,0.26199997385032475,0.9333333333333333,14.0,15.0,1.0,1.0,119.86666666666666,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
867,ward_018,normal,0.970174151430838,0.9375,15.0,16.0,1.0,1.0,129.5625,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
