time,ward_id,scenario_id,avg_speed,congestion_score,queue_length,throughput,inflow,outflow,waiting_time,incident_flag,ambulance_flag,pressure,city_cap,ppo_action,ppo_action_id,area_directive,city_directive
505,ward_018,chaos_mode,1.8753139226878406,0.85,17.0,20.0,0.0,0.0,140.85,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
506,ward_070,chaos_mode,1.6777423511318834,0.7647058823529411,13.0,17.0,1.0,1.0,98.52941176470588,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
506,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,1.0,144.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
506,ward_072,chaos_mode,3.2693343442898246e-05,1.0,31.0,31.0,1.0,1.0,127.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
506,ward_017,chaos_mode,1.005633031935819,0.8333333333333334,10.0,12.0,1.0,1.0,138.91666666666666,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
506,ward_018,chaos_mode,1.91669777217985,0.85,17.0,20.0,1.0,1.0,141.7,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
507,ward_070,chaos_mode,1.7738830975281696,0.7058823529411765,12.0,17.0,0.0,0.0,99.23529411764706,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
507,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,145.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
507,ward_072,chaos_mode,0.0,1.0,31.0,31.0,0.0,0.0,128.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
507,ward_017,chaos_mode,1.1206937850251173,0.8333333333333334,10.0,12.0,0.0,0.0,139.75,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
507,ward_018,chaos_mode,2.0514083565448806,0.85,17.0,20.0,0.0,0.0,142.55,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
508,ward_070,chaos_mode,2.0174821814835107,0.7058823529411765,12.0,17.0,0.0,0.0,99.94117647058823,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
508,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,146.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
508,ward_072,chaos_mode,0.0,1.0,31.0,31.0,0.0,0.0,129.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
508,ward_017,chaos_mode,1.1819690948693704,0.8333333333333334,10.0,12.0,0.0,0.0,140.58333333333334,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
508,ward_018,chaos_mode,2.014341141303622,0.85,17.0,20.0,0.0,0.0,143.4,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
509,ward_070,chaos_mode,2.2661939503114157,0.7647058823529411,13.0,17.0,1.0,0.0,100.70588235294117,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
509,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,147.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
509,ward_072,chaos_mode,0.0,1.0,31.0,31.0,1.0,0.0,130.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
509,ward_017,chaos_mode,1.1477838183531108,0.8461538461538461,11.0,13.0,1.0,0.0,130.53846153846155,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
509,ward_018,chaos_mode,1.6605334508718992,0.8571428571428571,18.0,21.0,1.0,0.0,137.38095238095238,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
510,ward_070,chaos_mode,2.456644839303816,0.7647058823529411,13.0,17.0,0.0,0.0,101.47058823529412,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
510,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,148.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
510,ward_072,chaos_mode,3.3964467768953304e-06,1.0,31.0,31.0,0.0,0.0,131.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
510,ward_017,chaos_mode,1.3482745186279301,0.7692307692307693,10.0,13.0,0.0,0.0,131.30769230769232,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
510,ward_018,chaos_mode,1.8299544011088327,0.8095238095238095,17.0,21.0,0.0,0.0,138.1904761904762,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
511,ward_070,chaos_mode,2.6720131711723085,0.7647058823529411,13.0,17.0,0.0,0.0,102.23529411764706,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
511,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,149.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
511,ward_072,chaos_mode,0.0,1.0,31.0,31.0,0.0,0.0,132.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
511,ward_017,chaos_mode,1.3079700613391219,0.7692307692307693,10.0,13.0,0.0,0.0,132.07692307692307,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
511,ward_018,chaos_mode,2.0107015109156228,0.8,16.0,20.0,0.0,0.0,130.9,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
512,ward_070,chaos_mode,2.6116852857734716,0.7647058823529411,13.0,17.0,0.0,0.0,103.0,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
512,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,150.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
512,ward_072,chaos_mode,0.0,1.0,31.0,31.0,0.0,0.0,133.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
512,ward_017,chaos_mode,1.330314500514961,0.7692307692307693,10.0,13.0,0.0,0.0,132.84615384615384,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
512,ward_018,chaos_mode,2.0948847101885795,0.75,15.0,20.0,0.0,0.0,129.05,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
513,ward_070,chaos_mode,2.522002575057015,0.7647058823529411,13.0,17.0,0.0,0.0,103.76470588235294,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
513,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,151.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
513,ward_072,chaos_mode,3.2992440707659474e-06,1.0,31.0,31.0,0.0,0.0,134.83870967741936,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
513,ward_017,chaos_mode,1.3384968946935452,0.7692307692307693,10.0,13.0,0.0,0.0,133.6153846153846,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
513,ward_018,chaos_mode,2.316366713718159,0.75,15.0,20.0,0.0,0.0,129.8,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
514,ward_070,chaos_mode,2.4356820559487486,0.7777777777777778,14.0,18.0,1.0,0.0,98.72222222222223,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
514,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,152.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
514,ward_072,chaos_mode,0.0,1.0,30.0,30.0,1.0,0.0,130.33333333333334,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
514,ward_017,chaos_mode,1.385910165014869,0.8461538461538461,11.0,13.0,1.0,0.0,134.46153846153845,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
514,ward_018,chaos_mode,2.2618950714356516,0.8,16.0,20.0,1.0,0.0,130.6,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
515,ward_070,chaos_mode,2.4481927384561626,0.7222222222222222,13.0,18.0,0.0,0.0,99.44444444444444,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
515,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,153.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
515,ward_072,chaos_mode,0.0,1.0,29.0,29.0,0.0,0.0,123.86206896551724,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
515,ward_017,chaos_mode,1.5787604390581207,0.8461538461538461,11.0,13.0,0.0,0.0,135.30769230769232,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
515,ward_018,chaos_mode,2.0551566994228807,0.8,16.0,20.0,0.0,0.0,131.4,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
516,ward_070,chaos_mode,2.5733324051043542,0.7777777777777778,14.0,18.0,0.0,1.0,100.22222222222223,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
516,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,1.0,154.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
516,ward_072,chaos_mode,0.02299852539560405,0.9655172413793104,28.0,29.0,0.0,1.0,116.3103448275862,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
516,ward_017,chaos_mode,1.6483476913507595,0.8461538461538461,11.0,13.0,0.0,1.0,136.15384615384616,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
516,ward_018,chaos_mode,1.8978869334705695,0.8,16.0,20.0,0.0,1.0,132.2,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
517,ward_070,chaos_mode,2.528470843871826,0.7777777777777778,14.0,18.0,0.0,0.0,101.0,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
517,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,155.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
517,ward_072,chaos_mode,0.04466726740822197,0.9655172413793104,28.0,29.0,0.0,0.0,117.27586206896552,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
517,ward_017,chaos_mode,1.7106410638842038,0.8461538461538461,11.0,13.0,0.0,0.0,137.0,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
517,ward_018,chaos_mode,1.518507086442566,0.8,16.0,20.0,0.0,0.0,133.0,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
518,ward_070,chaos_mode,2.4464610557297353,0.7894736842105263,15.0,19.0,2.0,0.0,96.42105263157895,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
518,ward_071,chaos_mode,0.0,1.0,7.0,7.0,2.0,0.0,156.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
518,ward_072,chaos_mode,0.06898713680883421,0.9655172413793104,28.0,29.0,2.0,0.0,118.24137931034483,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
518,ward_017,chaos_mode,1.7077764534483157,0.8461538461538461,11.0,13.0,2.0,0.0,137.84615384615384,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
518,ward_018,chaos_mode,1.2528957159137437,0.85,17.0,20.0,2.0,0.0,118.8,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
519,ward_070,chaos_mode,2.549444575292198,0.7368421052631579,14.0,19.0,0.0,0.0,97.15789473684211,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
519,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,157.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
519,ward_072,chaos_mode,0.09407710961612134,0.9655172413793104,28.0,29.0,0.0,0.0,119.20689655172414,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
519,ward_017,chaos_mode,1.5568991035913449,0.8461538461538461,11.0,13.0,0.0,0.0,138.69230769230768,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
519,ward_018,chaos_mode,1.3110985240561155,0.8,16.0,20.0,0.0,0.0,119.6,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
520,ward_070,chaos_mode,2.610963078162419,0.7368421052631579,14.0,19.0,0.0,0.0,97.89473684210526,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
520,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,158.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
520,ward_072,chaos_mode,0.11990836624762621,0.9655172413793104,28.0,29.0,0.0,0.0,120.17241379310344,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
520,ward_017,chaos_mode,1.3165145047717344,0.8461538461538461,11.0,13.0,0.0,0.0,139.53846153846155,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
520,ward_018,chaos_mode,0.9656915747399879,0.8,16.0,20.0,0.0,0.0,120.4,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
521,ward_070,chaos_mode,2.6330155606318795,0.7368421052631579,14.0,19.0,1.0,0.0,98.63157894736842,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
521,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,159.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
521,ward_072,chaos_mode,0.1391475821081549,0.9666666666666667,29.0,30.0,1.0,0.0,117.1,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
521,ward_017,chaos_mode,1.450639303230162,0.8461538461538461,11.0,13.0,1.0,0.0,140.3846153846154,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
521,ward_018,chaos_mode,1.0867668765752705,0.8,16.0,20.0,1.0,0.0,121.2,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
522,ward_070,chaos_mode,2.877424141665228,0.7368421052631579,14.0,19.0,1.0,0.0,99.36842105263158,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
522,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,160.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
522,ward_072,chaos_mode,0.26275761889008387,0.9354838709677419,29.0,31.0,1.0,0.0,114.2258064516129,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
522,ward_017,chaos_mode,1.5783210466181008,0.8461538461538461,11.0,13.0,1.0,0.0,141.23076923076923,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
522,ward_018,chaos_mode,1.2695110227997184,0.8,16.0,20.0,1.0,0.0,122.0,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
523,ward_070,chaos_mode,2.583335257546829,0.7368421052631579,14.0,19.0,1.0,1.0,100.10526315789474,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
523,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,1.0,161.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
523,ward_072,chaos_mode,0.42919122965067563,0.9032258064516129,28.0,31.0,1.0,1.0,115.12903225806451,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
523,ward_017,chaos_mode,1.711828615567091,0.8461538461538461,11.0,13.0,1.0,1.0,142.07692307692307,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
523,ward_018,chaos_mode,1.32568543987592,0.85,17.0,20.0,1.0,1.0,122.85,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
524,ward_070,chaos_mode,2.640926052011649,0.7368421052631579,14.0,19.0,0.0,0.0,100.84210526315789,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
524,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,162.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
524,ward_072,chaos_mode,0.5333998270970409,0.9032258064516129,28.0,31.0,0.0,0.0,116.03225806451613,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
524,ward_017,chaos_mode,1.4235840959872994,0.8461538461538461,11.0,13.0,0.0,0.0,142.92307692307693,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
524,ward_018,chaos_mode,1.1597970408095712,0.85,17.0,20.0,0.0,0.0,123.7,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
525,ward_070,chaos_mode,2.6374613282007084,0.7368421052631579,14.0,19.0,1.0,0.0,101.57894736842105,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
525,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,163.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
525,ward_072,chaos_mode,0.4323182498357167,0.9032258064516129,28.0,31.0,1.0,0.0,116.93548387096774,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
525,ward_017,chaos_mode,1.1221635120162914,0.8571428571428571,12.0,14.0,1.0,0.0,133.5,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
525,ward_018,chaos_mode,1.103927303193369,0.85,17.0,20.0,1.0,0.0,124.55,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
526,ward_070,chaos_mode,2.623748873791967,0.7777777777777778,14.0,18.0,1.0,0.0,91.33333333333333,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
526,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,164.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
526,ward_072,chaos_mode,0.3608649684599629,0.9032258064516129,28.0,31.0,1.0,0.0,108.12903225806451,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
526,ward_017,chaos_mode,1.3154818925518938,0.7857142857142857,11.0,14.0,1.0,0.0,134.28571428571428,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
526,ward_018,chaos_mode,1.0645163623133604,0.85,17.0,20.0,1.0,0.0,125.4,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
527,ward_070,chaos_mode,2.7781523407664555,0.7222222222222222,13.0,18.0,0.0,0.0,86.88888888888889,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
527,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,165.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
527,ward_072,chaos_mode,0.5159415765685281,0.8709677419354839,27.0,31.0,0.0,0.0,106.0,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
527,ward_017,chaos_mode,1.0963992905664652,0.7857142857142857,11.0,14.0,0.0,0.0,135.07142857142858,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
527,ward_018,chaos_mode,1.0138457890707415,0.85,17.0,20.0,0.0,0.0,126.25,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
528,ward_070,chaos_mode,2.346331646385753,0.7222222222222222,13.0,18.0,1.0,0.0,87.61111111111111,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
528,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,166.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
528,ward_072,chaos_mode,0.6395288926424656,0.8709677419354839,27.0,31.0,1.0,0.0,97.16129032258064,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
528,ward_017,chaos_mode,1.1271912693646449,0.7857142857142857,11.0,14.0,1.0,0.0,135.85714285714286,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
528,ward_018,chaos_mode,0.8611854676451134,0.85,17.0,20.0,1.0,0.0,127.1,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
529,ward_070,chaos_mode,2.2787418457474,0.7777777777777778,14.0,18.0,1.0,0.0,88.38888888888889,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
529,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,0.0,167.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
529,ward_072,chaos_mode,0.7418440446480646,0.84375,27.0,32.0,1.0,0.0,94.9375,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
529,ward_017,chaos_mode,1.2495473680133529,0.8571428571428571,12.0,14.0,1.0,0.0,136.71428571428572,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
529,ward_018,chaos_mode,0.9536489173954485,0.9,18.0,20.0,1.0,0.0,128.0,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
530,ward_070,chaos_mode,2.260728437070955,0.7777777777777778,14.0,18.0,1.0,1.0,89.16666666666667,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
530,ward_071,chaos_mode,0.0,1.0,7.0,7.0,1.0,1.0,168.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
530,ward_072,chaos_mode,0.9292780710733209,0.8125,26.0,32.0,1.0,1.0,95.75,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
530,ward_017,chaos_mode,1.2643406364794134,0.8666666666666667,13.0,15.0,1.0,1.0,128.4,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
530,ward_018,chaos_mode,0.9054730030844499,0.9047619047619048,19.0,21.0,1.0,1.0,122.76190476190476,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
531,ward_070,chaos_mode,2.42318363593208,0.8235294117647058,14.0,17.0,0.0,0.0,77.58823529411765,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
531,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,169.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
531,ward_072,chaos_mode,1.1178898480130994,0.84375,27.0,32.0,0.0,0.0,96.59375,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
531,ward_017,chaos_mode,1.5371107417339678,0.8,12.0,15.0,0.0,0.0,129.2,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
531,ward_018,chaos_mode,0.8931318761957094,0.8571428571428571,18.0,21.0,0.0,0.0,123.61904761904762,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
532,ward_070,chaos_mode,2.283751427335808,0.7647058823529411,13.0,17.0,0.0,0.0,66.23529411764706,1.0,0.0,0.9999955892562866,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,0.9999955892562866,1.0
532,ward_071,chaos_mode,0.0,1.0,7.0,7.0,0.0,0.0,170.42857142857142,1.0,0.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
532,ward_072,chaos_mode,1.2876775725765977,0.84375,27.0,32.0,0.0,0.0,97.4375,1.0,1.0,1.0,0.27999999999999997,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
532,ward_017,chaos_mode,1.7649269067994178,0.8,12.0,15.0,0.0,0.0,130.0,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
532,ward_018,chaos_mode,0.7391001012652287,0.8571428571428571,18.0,21.0,0.0,0.0,124.47619047619048,1.0,0.0,1.0,0.2835,REROUTE_HEAVY_VEHICLES,9,1.0,1.0
