time,avg_speed,congestion_score,queue_length,throughput,trip_completion,travel_time,waiting_time,ambulance_delay,incident_delay,reroute_count
721,0.2435690061202782,0.9688387635756056,92.0,85.0,85.0,341.04597701149424,113.83496732026144,131.19444444444446,520.8415032679738,125
722,0.2275445862904561,0.9688387635756056,92.0,85.0,85.0,341.04597701149424,114.80380608383703,132.13888888888889,524.6856970858519,125
723,0.2260112977894957,0.9688387635756056,92.0,85.0,85.0,341.04597701149424,115.77264484741264,133.08333333333334,528.5298909037299,125
724,0.2418565247533963,0.9743943191311611,93.0,86.0,86.0,343.0681818181818,116.74703916654383,134.05555555555554,532.4018624993857,125
725,0.23958045757565097,0.9743943191311611,93.0,87.0,87.0,343.0681818181818,117.72143348567496,135.02777777777777,536.2738340950415,125
726,0.21911815815109303,0.9743943191311611,93.0,87.0,87.0,343.0681818181818,118.69582780480611,136.0,540.1458056906973,125
727,0.1931153040139736,0.9849206349206348,94.0,88.0,88.0,343.0681818181818,119.68074843972677,136.97222222222223,544.0704088653006,125
728,0.20103925336098732,0.9847619047619048,93.0,88.0,88.0,343.2134831460674,119.73392304290137,133.28571428571428,543.3362818811735,125
729,0.2099194591580011,0.9790476190476192,92.0,88.0,88.0,343.2134831460674,120.27868494766327,132.05714285714285,545.060091404983,125
730,0.23206215354687026,0.9790476190476192,92.0,88.0,88.0,343.2134831460674,121.25773256671089,133.0,548.9553295002212,125
731,0.19898946301132142,0.9845938375350141,92.0,88.0,88.0,343.2134831460674,123.02467934542237,137.88235294117646,556.7900633937786,125
732,0.20418890574290902,0.9845938375350141,92.0,88.0,88.0,343.2134831460674,124.0092731829574,138.85294117647058,560.7130325814536,125
733,0.19288896739394837,0.9845938375350141,92.0,88.0,88.0,343.2134831460674,124.99386702049239,139.8235294117647,564.6360017691287,125
734,0.19974822293628527,0.9845938375350141,92.0,88.0,88.0,343.2134831460674,125.97846085802742,140.7941176470588,568.5589709568037,125
735,0.20950297711909777,0.983939393939394,90.0,89.0,89.0,343.31111111111113,124.35132564030395,136.93939393939394,559.4232948681865,125
736,0.2084620256341565,0.983939393939394,90.0,89.0,89.0,343.31111111111113,125.33526503424336,137.9090909090909,563.3429918378835,125
737,0.20986016906815044,0.983939393939394,89.0,89.0,89.0,343.31868131868134,124.60229266347687,138.87878787878788,558.678129984051,125
738,0.20888239494714914,0.983939393939394,89.0,89.0,89.0,343.31868131868134,125.58623205741625,139.84848484848484,562.5978269537479,125
739,0.20832707575923334,0.983939393939394,89.0,89.0,89.0,343.31868131868134,126.57017145135566,140.8181818181818,566.517523923445,125
740,0.2486863090565299,0.958939393939394,87.0,90.0,90.0,343.31868131868134,125.37911084529506,141.78787878787878,559.5622208931419,125
741,0.26309056412025794,0.958939393939394,87.0,90.0,90.0,343.31868131868134,126.33805023923443,142.75757575757575,563.3569178628389,125
742,0.24323084793042032,0.9570833333333333,85.0,90.0,90.0,342.7096774193548,124.28653508771929,138.8125,552.0993421052632,125
743,0.26339519445004583,0.9504301075268817,83.0,90.0,90.0,343.7684210526316,123.11962648556873,129.16129032258064,545.2647990945104,125
744,0.24301902274389903,0.9633333333333333,83.0,91.0,91.0,343.7684210526316,124.29736842105262,131.16666666666666,550.1535087719299,125
745,0.23202436638135823,0.9766666666666666,85.0,92.0,92.0,343.7684210526316,123.50403508771929,264.85,545.1868421052632,125
746,0.2893400928433689,0.9641666666666666,84.0,92.0,92.0,343.7684210526316,124.46820175438594,266.7208333333333,549.0076754385965,125
747,0.31240635168586667,0.9579761904761905,84.0,92.0,92.0,343.7684210526316,123.85713032581452,267.35833333333335,544.9523182957394,125
748,0.3893358169530206,0.9477627257799671,82.0,93.0,93.0,344.9895833333333,123.65132983320368,263.4245689655172,542.9233158326851,125
749,0.42611579285057977,0.9417857142857142,82.0,94.0,94.0,344.9895833333333,123.56736842105263,260.1,541.5035087719298,125
750,0.4133256279823236,0.9359848484848484,82.0,95.0,95.0,344.9895833333333,123.27001993620415,261.87083333333334,539.0167663476874,130
751,0.40874013660606057,0.9335606060606061,82.0,96.0,96.0,347.88659793814435,124.20358054226476,263.675,542.6845693779904,130
752,0.3813036578497682,0.9402272727272727,84.0,97.0,97.0,347.88659793814435,123.64643939393939,265.5125,538.8988636363637,130
753,0.41798702024714673,0.9368939393939394,84.0,97.0,97.0,347.4591836734694,124.58333333333333,267.3833333333333,542.5833333333334,130
754,0.4511902893583188,0.9435606060606061,85.0,97.0,97.0,347.4591836734694,125.52689393939393,269.2875,546.3011363636364,130
755,0.4872851168383989,0.952866568914956,87.0,97.0,97.0,347.4591836734694,125.64685728250245,267.0282258064516,545.9009530791789,130
756,0.5576903971531875,0.9464149560117303,86.0,98.0,98.0,347.4591836734694,126.59327223851419,268.9012096774194,549.6330278592376,130
757,0.5153021200688597,0.9468911464879207,87.0,98.0,98.0,347.4591836734694,126.13968719452592,270.7741935483871,546.3651026392962,130
758,0.549972874174923,0.9373673369641112,86.0,98.0,98.0,350.1010101010101,127.07705453149,272.6471774193548,550.0519393241167,130
759,0.5426406142068744,0.9373673369641112,86.0,99.0,99.0,350.1010101010101,128.01442186845412,274.52016129032256,553.7387760089373,130
760,0.5981058779777877,0.9373673369641112,86.0,99.0,99.0,349.69,128.95178920541827,276.39314516129036,557.4256126937579,130
761,0.5337762017435584,0.9381026310817584,87.0,99.0,99.0,349.69,128.15092124826472,269.5749525616699,552.4212729079902,130
762,0.49390207024012633,0.9263379251994053,86.0,99.0,99.0,349.69,129.0772591734641,271.392789373814,556.0529625339872,130
763,0.4931095533161347,0.9327895381026311,87.0,99.0,99.0,349.69,130.01004871156672,273.2428842504744,559.7169102245003,130
764,0.47827148688807053,0.9422757041105362,89.0,99.0,99.0,349.69,129.71714655006463,275.09297912713475,557.2523994169899,130
765,0.5313804238933117,0.9335800519366233,88.0,99.0,99.0,349.69,130.65072660200127,276.94307400379506,560.9202996766729,130
766,0.5005852437455248,0.9422757041105362,89.0,99.0,99.0,349.69,131.59300230611177,278.79316888045537,564.6316781972256,130
767,0.4788979377239828,0.942638022951116,90.0,99.0,99.0,349.69,131.37984322761363,280.64326375711573,562.5658828047348,130
768,0.5183764826600317,0.9467360621668023,91.0,99.0,99.0,349.69,131.25557928978043,282.5521821631878,560.9445631155688,130
769,0.5364117027159374,0.9393896569380441,91.0,99.0,99.0,349.69,130.56947875064003,276.336917562724,556.5140604198668,130
770,0.6141202356630984,0.9282785458269329,90.0,99.0,99.0,349.69,131.49775729646697,278.19354838709677,560.1554531490015,130
771,0.6926963658815553,0.9282785458269329,90.0,99.0,99.0,349.69,132.4260358422939,280.0501792114695,563.7968458781362,130
772,0.751255193142707,0.9282785458269329,90.0,99.0,99.0,349.69,133.35431438812083,281.9068100358423,567.4382386072709,130
773,0.7721082335972567,0.9282785458269329,90.0,99.0,99.0,349.69,134.28259293394777,283.76344086021504,571.0796313364056,130
774,0.8055180028203553,0.9294481364702077,91.0,99.0,99.0,349.69,133.71028668445308,278.1171477079796,567.218100088932,130
775,0.8274001505069665,0.9197876215465349,91.0,100.0,100.0,349.69,133.2084292843546,279.9269949066214,563.7088130884396,130
776,0.904796633833406,0.9106967124556258,90.0,100.0,100.0,349.69,134.1191259968102,281.7368421052631,567.2622966507176,130
777,0.9435744450065968,0.9122756598240469,91.0,100.0,100.0,349.69,133.6540332355816,276.66774193548383,563.9368328445748,130
778,0.9834009942979176,0.9022756598240468,90.0,100.0,100.0,349.69,134.55630889540566,278.43548387096774,567.4482111436951,130
779,0.992969793228968,0.9022756598240468,90.0,100.0,100.0,349.69,135.45858455522972,280.20322580645166,570.9595894428153,130
780,0.9473362523277429,0.9022756598240468,90.0,100.0,100.0,349.28712871287127,136.36086021505375,281.9709677419355,574.4709677419355,135
781,0.8924077652562759,0.9022756598240468,90.0,100.0,100.0,349.28712871287127,137.2631358748778,283.73870967741937,577.9823460410557,135
782,0.7879545380379284,0.905366192479797,92.0,100.0,100.0,349.28712871287127,135.53275202030323,279.0921658986175,568.3304267681827,135
783,0.7459851831058962,0.8968721532091097,92.0,100.0,100.0,349.28712871287127,135.48083385093167,276.1264880952381,567.070835921325,135
784,0.823742890633581,0.8906221532091096,91.0,100.0,100.0,349.28712871287127,136.37145600414078,277.8735119047619,570.5239466873707,135
785,0.899113153619442,0.9080134575569356,93.0,100.0,100.0,349.28712871287127,137.27946946169772,279.6205357142857,686.3973473084886,135
786,0.9607361307887425,0.9072229437229437,92.0,100.0,100.0,348.9313725490196,136.83254220779222,281.3675595238095,684.162711038961,135
787,1.022544532352783,0.9072229437229437,92.0,100.0,100.0,348.9313725490196,137.73976515151517,283.11458333333337,688.6988257575757,135
788,1.0753458270370453,0.9072229437229437,92.0,101.0,101.0,348.9313725490196,138.6469880952381,284.8616071428571,693.2349404761904,135
789,1.1019423031263744,0.9072229437229437,92.0,102.0,102.0,348.54368932038835,139.55421103896103,286.60863095238096,697.7710551948052,135
790,1.1009013779665524,0.9134729437229436,93.0,102.0,102.0,348.54368932038835,140.46768398268395,288.38690476190476,702.3384199134199,135
791,1.0038692787789543,0.9134729437229436,93.0,102.0,102.0,348.54368932038835,141.38115692640693,290.16517857142856,706.9057846320346,135
792,0.9563311801615347,0.9134729437229436,93.0,102.0,102.0,348.54368932038835,142.29462987012988,291.9434523809524,711.4731493506494,135
793,0.8538765593394585,0.9134729437229436,93.0,102.0,102.0,348.54368932038835,143.2081028138528,293.7217261904762,716.0405140692641,135
794,0.7069544203221568,0.9141944077427949,93.0,102.0,102.0,350.0192307692308,142.03176930596288,290.8709677419355,710.1588465298142,135
795,0.6381154509310567,0.9160259095742967,93.0,102.0,102.0,350.0192307692308,142.94779521553716,292.6958525345622,714.7389760776857,135
796,0.6154632951211215,0.9160259095742967,93.0,102.0,102.0,350.4190476190476,141.9218856412405,284.8110599078341,709.6094282062024,135
797,0.6469389941627808,0.9281890152857895,94.0,102.0,102.0,350.4190476190476,142.85007465652626,286.65130568356375,714.2503732826314,135
798,0.6827453347411021,0.9372827172827172,94.0,102.0,102.0,350.4190476190476,142.76090576090579,283.4047619047619,713.8045288045288,135
799,0.7223560717155929,0.9306160506160506,93.0,102.0,102.0,350.4190476190476,142.39818847818847,278.79047619047617,711.9909423909423,135
800,0.7559684964699968,0.9222857142857143,90.0,102.0,102.0,350.4766355140187,140.44438095238093,279.04285714285714,702.2219047619047,135
801,0.7184492328285917,0.9127619047619048,89.0,103.0,103.0,350.4766355140187,138.84285714285713,280.8619047619047,694.2142857142858,135
802,0.725285883517121,0.9200737327188941,91.0,103.0,103.0,350.4766355140187,138.8762642089094,278.284178187404,694.3813210445469,135
803,0.7139812414130116,0.9200737327188941,91.0,104.0,104.0,350.4766355140187,139.79633794162828,280.13978494623655,698.9816897081414,135
804,0.6668443756105288,0.9200737327188941,91.0,104.0,104.0,350.1203703703704,140.71641167434717,281.9953917050691,703.5820583717358,135
805,0.5876914163949892,0.9206785714285715,92.0,105.0,105.0,350.1203703703704,140.78890476190477,279.61309523809524,703.9445238095238,135
806,0.5419652735650099,0.930202380952381,93.0,105.0,105.0,350.1203703703704,141.71910714285713,281.4717261904762,708.5955357142857,135
807,0.5202210658521429,0.930202380952381,93.0,105.0,105.0,350.1203703703704,142.6493095238095,283.3303571428571,713.2465476190476,135
808,0.5298485685046812,0.9481590909090908,97.0,105.0,105.0,351.25688073394497,140.89487121212122,278.36647727272725,704.474356060606,135
809,0.5576639511345997,0.9208863636363637,94.0,106.0,106.0,351.25688073394497,141.80666666666667,280.1363636363636,709.0333333333333,135
810,0.5839537393119316,0.9271363636363636,95.0,106.0,106.0,351.25688073394497,142.73380303030302,281.9829545454545,713.6690151515152,140
811,0.6109971146715901,0.9453181818181818,97.0,106.0,106.0,351.25688073394497,143.6791212121212,283.875,718.395606060606,140
812,0.6234354386455936,0.9453181818181818,97.0,106.0,106.0,351.25688073394497,144.62443939393938,285.7670454545455,723.122196969697,140
813,0.6407897276672005,0.9456969696969697,98.0,106.0,106.0,351.25688073394497,144.72884848484847,283.45454545454544,723.6442424242424,140
814,0.6683829476199004,0.9396363636363636,97.0,106.0,106.0,351.25688073394497,145.66848484848487,285.31818181818187,728.3424242424243,140
815,0.6496595855839848,0.9396363636363636,97.0,107.0,107.0,351.25688073394497,146.6081212121212,287.1818181818182,733.040606060606,140
816,0.6441580265627905,0.9401711229946524,98.0,107.0,107.0,351.25688073394497,146.74027094474155,285.0080213903743,733.7013547237077,140
817,0.6397497010854918,0.934288770053476,97.0,107.0,107.0,351.25688073394497,147.67455971479504,286.8449197860963,738.372798573975,140
818,0.5719723159293527,0.9338558696205755,96.0,107.0,107.0,351.25688073394497,147.16036363636366,288.6818181818182,735.8018181818181,140
819,0.48758618395416614,0.924332060096766,95.0,108.0,108.0,351.25688073394497,146.30374331550803,290.5187165775401,731.5187165775401,140
820,0.5123125208553609,0.9247273170137621,96.0,108.0,108.0,351.25688073394497,145.87511094872733,285.5907928388747,729.3755547436366,140
821,0.48586426918780445,0.916031664839849,95.0,108.0,108.0,351.25688073394497,146.79114261356716,287.386189258312,733.9557130678359,140
822,0.46021154703069234,0.9299140177810254,97.0,108.0,108.0,351.25688073394497,147.72105663134818,289.2109974424552,738.6052831567409,140
823,0.3766277014066254,0.9289616368286445,96.0,108.0,108.0,351.04545454545456,147.01382779198636,291.03580562659846,735.0691389599318,140
824,0.32252104524819253,0.9394658385093168,98.0,108.0,108.0,353.0,147.15060455486542,288.84968944099376,735.7530227743272,140
825,0.3316417014816831,0.9451801242236024,99.0,110.0,110.0,353.0,148.09578467908904,290.7055900621118,740.4789233954451,140
826,0.31660445095998796,0.9451801242236024,99.0,111.0,111.0,353.1061946902655,146.63296480331263,292.56149068322986,733.1648240165632,140
827,0.3984040438323412,0.9188944099378882,96.0,112.0,112.0,353.1061946902655,144.3358592132505,294.44596273291927,721.6792960662526,140
828,0.45125958702995117,0.9295900621118012,97.0,112.0,112.0,353.1061946902655,145.2174492753623,296.37391304347824,726.0872463768115,140
829,0.4822359391345256,0.9291948051948051,95.0,113.0,113.0,352.8157894736842,143.09071314650262,291.7623376623377,715.4535657325131,140
830,0.45142554928259254,0.9095775803144225,93.0,113.0,113.0,352.4173913043478,139.33139120528594,282.82467532467535,696.6569560264297,140
831,0.48741883287107957,0.923742846420865,93.0,113.0,113.0,353.1810344827586,138.00922928980205,280.0614973262032,690.0461464490103,140
832,0.4854102954343153,0.9124589548738156,92.0,113.0,113.0,356.4017094017094,132.92949385495825,269.47860962566847,664.6474692747913,140
833,0.4722999013067753,0.8899099352659725,89.0,114.0,114.0,356.4017094017094,133.80273712355756,271.283422459893,669.0136856177878,140
834,0.4922865332020881,0.8982432685993057,90.0,114.0,114.0,356.4017094017094,134.70098039215685,273.0882352941177,673.5049019607843,140
835,0.4632069306018119,0.9289542036910458,95.0,114.0,114.0,356.4017094017094,133.90990658464344,271.2688311688312,669.5495329232172,140
836,0.48426660290611984,0.9289542036910458,95.0,114.0,114.0,356.4017094017094,134.83886078833447,273.16623376623374,674.1943039416724,140
837,0.5121134688572824,0.9485714285714286,96.0,114.0,114.0,356.49152542372883,130.44181818181818,275.1090909090909,652.209090909091,140
838,0.5546732343762325,0.938998778998779,95.0,115.0,115.0,355.875,126.98280830280831,261.1619047619048,634.9140415140415,140
839,0.6585511344995623,0.9255921855921855,93.0,115.0,115.0,355.875,120.50840048840048,226.07619047619048,602.5420024420025,140
840,0.7082870922978672,0.916068376068376,92.0,116.0,116.0,355.875,121.42446886446888,227.94285714285712,607.1223443223444,145
841,0.7345008421858953,0.9182539682539682,94.0,117.0,117.0,355.875,120.78809523809522,339.16269841269843,603.9404761904761,145
842,0.8396499859864154,0.9157671957671958,92.0,117.0,117.0,355.5289256198347,120.67449735449736,336.594708994709,603.3724867724868,145
843,0.9660359423796134,0.9088522588522588,91.0,118.0,118.0,355.5289256198347,117.9899877899878,321.17216117216117,589.949938949939,145
844,1.0711411171703051,0.8743314743314745,88.0,118.0,118.0,355.5289256198347,114.83191763191765,303.3818103818104,574.1595881595881,145
845,1.2527989341770542,0.8615186615186616,86.0,119.0,119.0,355.5289256198347,115.69343629343629,305.68940368940366,578.4671814671815,145
846,1.2718789996931044,0.8754954954954954,87.0,119.0,119.0,355.5289256198347,117.60702702702702,313.25735735735736,588.0351351351352,145
847,1.2472118059647164,0.8788721804511278,89.0,119.0,119.0,355.5289256198347,117.21104427736006,309.27744360902255,586.0552213868003,145
848,1.2519775129468653,0.8664661654135337,87.0,119.0,119.0,355.5289256198347,118.07751044277359,311.6097744360902,590.387552213868,145
849,1.2194797550455503,0.8788721804511278,89.0,119.0,119.0,355.5289256198347,118.95638262322473,314.00413533834586,594.7819131161236,145
850,1.1484499414065514,0.8788721804511278,89.0,119.0,119.0,355.5289256198347,119.83525480367584,316.3984962406015,599.1762740183793,145
851,1.1499889879326766,0.896015037593985,91.0,119.0,119.0,355.5289256198347,120.73126984126984,318.87857142857143,603.6563492063492,145
852,1.2300386759280624,0.8989301503094607,93.0,119.0,119.0,355.5289256198347,120.38957854406131,315.17011494252876,601.9478927203065,145
853,1.2467176424479558,0.8869053934571175,91.0,119.0,119.0,355.5289256198347,121.27648393751842,317.6046419098143,606.3824196875921,145
854,1.2731543653776516,0.8869053934571175,91.0,119.0,119.0,355.5289256198347,122.16338933097555,320.0391688770999,610.8169466548777,145
855,1.201852485936565,0.8949999999999999,94.0,119.0,119.0,357.0409836065574,121.86555555555556,316.55,609.3277777777778,145
856,1.2733920876813802,0.8933333333333333,93.0,121.0,121.0,357.0409836065574,122.75888888888889,319.01666666666665,613.7944444444445,145
857,1.2801669155262807,0.8964594807238395,95.0,121.0,121.0,357.0409836065574,122.5146035492613,315.79523996852873,612.5730177463065,145
858,1.321624439715291,0.8873475609756097,94.0,121.0,121.0,356.1382113821138,122.79610433604337,315.202743902439,613.9805216802168,145
859,1.4001272199733186,0.8810975609756098,93.0,122.0,122.0,356.1382113821138,123.67720189701897,317.6082317073171,618.3860094850949,145
860,1.4854234270557218,0.8810975609756098,93.0,122.0,122.0,356.1382113821138,124.55829945799458,320.0137195121951,622.7914972899729,145
861,1.5264128809307589,0.8844155844155843,95.0,122.0,122.0,356.1382113821138,124.37178932178931,317.08116883116884,621.8589466089467,145
862,1.5438661434831176,0.8712121212121211,91.0,122.0,122.0,357.4920634920635,123.24585858585858,309.45151515151514,616.2292929292929,145
863,1.5939719077705525,0.8712121212121211,91.0,122.0,122.0,357.4920634920635,124.11707070707071,311.80757575757576,620.5853535353535,145
864,1.6663873529272872,0.8712121212121211,91.0,122.0,122.0,357.4920634920635,124.98828282828283,314.16363636363633,624.9414141414142,145
865,1.585761599980549,0.8747489239598278,93.0,122.0,122.0,357.4920634920635,124.8457277219831,311.4508608321377,624.2286386099155,145
866,1.593426695689813,0.8639885222381636,90.0,122.0,122.0,357.3622047244094,123.90182150737917,304.731329759118,619.5091075368958,145
867,1.7208225403146002,0.85346220644869,89.0,122.0,122.0,357.3622047244094,124.02896792435418,303.36706184399304,620.1448396217709,145
868,1.662927463773594,0.8570927318295739,91.0,122.0,122.0,357.3622047244094,123.90172096908938,300.73082706766917,619.5086048454469,145
869,1.7500222911276915,0.8466165413533833,89.0,124.0,124.0,357.171875,124.74833751044278,302.96390977443605,623.7416875522139,145
870,1.735352501636887,0.850326397388821,91.0,125.0,125.0,357.171875,124.65172038623692,300.48082415340673,623.2586019311846,150
871,1.7482919595682145,0.8608527131782946,92.0,125.0,125.0,357.171875,125.5125730994152,302.78508771929825,627.562865497076,150
872,1.839661081632915,0.8492063492063492,89.0,125.0,125.0,357.1162790697674,125.356223893066,300.0033416875522,626.78111946533,150
873,1.8238978422713736,0.8530483972344438,91.0,125.0,125.0,357.1162790697674,125.30441261334775,297.74428528896095,626.5220630667387,150
874,1.946525296460291,0.8429918290383407,89.0,125.0,125.0,357.1162790697674,126.14740444238609,299.95924443415265,630.7370222119305,150
875,1.9055976654450113,0.8429918290383407,89.0,125.0,125.0,357.1162790697674,126.99039627142443,302.17420357934435,634.9519813571221,150
876,1.917486430013612,0.8429918290383407,88.0,125.0,125.0,356.88461538461536,125.89303722326981,294.6874083385711,629.465186116349,150
877,1.8189218855682303,0.8468899521531099,91.0,126.0,126.0,356.88461538461536,124.4617224880383,292.50159489633177,622.3086124401914,150
878,1.8993035364432207,0.8318181818181818,89.0,126.0,126.0,356.88461538461536,125.29354066985645,294.71331738437004,626.4677033492823,150
879,1.9625094704675443,0.8370813397129186,90.0,127.0,127.0,356.88461538461536,126.13062200956938,296.95135566188196,630.6531100478469,150
880,1.9986256406606189,0.8370813397129186,90.0,127.0,127.0,356.88461538461536,126.9677033492823,299.18939393939394,634.8385167464115,150
881,2.045653415657318,0.8370813397129186,90.0,127.0,127.0,356.88461538461536,127.80478468899523,301.4274322169059,639.0239234449762,150
882,1.9609661805756051,0.8370813397129186,90.0,127.0,127.0,356.88461538461536,128.64186602870814,303.6654704944179,643.2093301435407,150
883,1.9673205174536963,0.8468899521531099,92.0,127.0,127.0,356.88461538461536,129.48875598086124,305.95255183413076,647.4437799043062,150
884,2.024809918526397,0.8468899521531099,92.0,127.0,127.0,356.88461538461536,130.33564593301435,308.2396331738437,651.6782296650717,150
885,2.025102612368813,0.8468899521531099,92.0,127.0,127.0,356.88461538461536,131.18253588516748,310.5267145135566,655.9126794258374,150
886,1.9289280842205805,0.8468899521531099,92.0,127.0,127.0,356.88461538461536,132.0294258373206,312.81379585326954,660.1471291866029,150
887,1.8387067533530257,0.8468899521531099,92.0,127.0,127.0,356.88461538461536,132.8763157894737,315.10087719298247,664.3815789473684,150
888,1.7494987079624387,0.8468899521531099,92.0,127.0,127.0,356.88461538461536,133.72320574162683,317.3879585326954,668.616028708134,150
889,1.6420403515323259,0.8566985645933014,95.0,127.0,127.0,356.88461538461536,133.21499202551834,312.8995215311005,666.0749601275917,150
890,1.618660008533555,0.8559808612440192,96.0,127.0,127.0,356.88461538461536,134.07097288676238,315.23205741626793,670.3548644338118,150
891,1.5905766738465223,0.8657894736842104,98.0,129.0,129.0,356.88461538461536,134.93676236044658,317.6136363636364,674.6838118022329,150
892,1.5773511518090444,0.8605263157894736,97.0,129.0,129.0,356.88461538461536,135.7288676236045,319.6267942583732,678.6443381180223,150
893,1.5051530992857074,0.8605263157894736,98.0,129.0,129.0,356.88461538461536,125.57272727272728,321.98205741626793,627.8636363636364,150
894,1.5950579244162941,0.8203349282296649,99.0,129.0,129.0,356.88461538461536,126.39306220095693,324.3863636363636,631.9653110047847,150
895,1.6826650521338273,0.8240333635070476,99.0,129.0,129.0,356.88461538461536,127.7518039570671,329.48270399586187,638.7590197853356,150
896,1.7903464253150265,0.8339842234579077,101.0,129.0,129.0,356.88461538461536,128.58578818052504,331.9552566920988,642.9289409026252,150
897,1.8899586716040404,0.8339842234579077,101.0,129.0,129.0,356.88461538461536,129.41977240398293,334.42780938833573,647.0988620199147,150
898,1.9868435398882174,0.8339842234579077,101.0,129.0,129.0,356.88461538461536,130.25375662744085,336.90036208457263,651.2687831372042,150
899,1.9448712280873983,0.8339842234579077,101.0,130.0,130.0,356.88461538461536,131.08774085089874,339.37291478080954,655.4387042544937,150
900,1.9579427877751918,0.8339842234579077,101.0,130.0,130.0,356.88461538461536,131.92172507435666,341.84546747704644,659.6086253717833,155
901,1.882315174679459,0.8339842234579077,101.0,130.0,130.0,356.88461538461536,132.75570929781458,344.31802017328334,663.7785464890728,155
902,1.8493943233818086,0.8363157894736842,103.0,130.0,130.0,356.88461538461536,132.56116959064326,341.6479532163743,662.8058479532164,155
903,1.7053434091814552,0.8371345029239766,102.0,130.0,130.0,356.88461538461536,133.39830409356722,344.08362573099413,666.9915204678363,155
904,1.6731668516205533,0.8371345029239766,102.0,130.0,130.0,356.88461538461536,134.23543859649124,346.51929824561404,671.1771929824562,155
905,1.6176465807091298,0.8371345029239766,102.0,130.0,130.0,356.88461538461536,135.0725730994152,348.9549707602339,675.362865497076,155
906,1.5755275448167316,0.8573226544622425,107.0,130.0,130.0,356.88461538461536,135.47231121281465,349.2036613272311,677.3615560640733,155
907,1.576131646259251,0.8529748283752859,106.0,130.0,130.0,356.88461538461536,136.32528604118994,351.71853546910756,681.6264302059496,155
908,1.4002315599267607,0.8529748283752859,106.0,130.0,130.0,356.88461538461536,137.17826086956524,354.233409610984,685.8913043478261,155
909,1.1130654549691419,0.8625858123569794,108.0,130.0,130.0,356.88461538461536,138.04084668192218,356.79633867276885,690.204233409611,155
910,0.9819283025274022,0.8625858123569794,108.0,130.0,130.0,356.88461538461536,138.90343249427917,359.3592677345538,694.5171624713959,155
911,0.9299741405338562,0.9178489702517162,110.0,130.0,130.0,356.88461538461536,139.82128146453087,361.94851258581235,699.1064073226545,155
912,0.9181452812907448,0.9178489702517162,110.0,130.0,130.0,356.88461538461536,140.7391304347826,364.5377574370709,703.695652173913,155
913,0.8145256782862692,0.9178489702517162,110.0,130.0,130.0,356.88461538461536,141.65697940503432,367.1270022883295,708.2848970251716,155
914,0.7878337743380712,0.91837528604119,111.0,130.0,130.0,356.63358778625957,141.10956521739132,362.3899313501144,705.5478260869565,155
915,0.7836893704397079,0.9083752860411899,110.0,131.0,131.0,356.63358778625957,142.0179405034325,364.93180778032036,710.0897025171624,155
916,0.7806765804148966,0.9193199554069119,112.0,131.0,131.0,356.63358778625957,142.3441430499325,364.5628205128205,711.7207152496626,155
917,0.8481031533921669,0.9236677814938684,113.0,131.0,131.0,356.63358778625957,143.26781083142637,367.1811594202899,716.339054157132,155
918,0.8440397926098537,0.9236677814938684,113.0,131.0,131.0,356.63358778625957,144.19147861292026,369.7994983277592,720.9573930646013,155
919,0.817108807392486,0.9236677814938684,113.0,131.0,131.0,356.63358778625957,145.11514639441413,372.41783723522855,725.5757319720707,155
920,0.768769754392911,0.9236677814938684,113.0,131.0,131.0,356.29545454545456,146.03881417590802,375.03617614269785,730.19407087954,155
921,0.669692591854204,0.9236677814938684,113.0,132.0,132.0,356.29545454545456,146.96248195740185,377.6545150501672,734.8124097870093,155
922,0.6156825566501781,0.9331438127090301,115.0,132.0,132.0,356.29545454545456,147.89562577011088,380.3202341137124,739.4781288505545,155
923,0.5030528408926193,0.9435256410256411,119.0,132.0,132.0,355.9172932330827,145.06548920377867,364.16955128205126,725.3274460188934,155
924,0.4524495177709668,0.9374916387959866,116.0,132.0,132.0,350.6592592592593,146.9234518570674,371.459364548495,734.6172592853371,155
925,0.390937635477952,0.9387234042553192,118.0,132.0,132.0,350.6592592592593,146.82179171332587,368.95106382978724,734.1089585666293,155
926,0.332183744329826,0.9537234042553191,120.0,132.0,132.0,350.6592592592593,147.77051511758117,371.6946808510638,738.8525755879059,155
927,0.33241418600739137,0.9579787234042552,121.0,133.0,133.0,350.6592592592593,148.72849384098544,374.4845744680851,743.6424692049272,155
928,0.36137917952186477,0.9579787234042552,121.0,133.0,133.0,350.6592592592593,149.6864725643897,377.2744680851064,748.4323628219485,155
929,0.34159680922016933,0.9579787234042552,121.0,133.0,133.0,350.6592592592593,150.64445128779397,380.06436170212766,753.2222564389698,155
930,0.3316403962469237,0.9672340425531913,123.0,133.0,133.0,350.6592592592593,151.61168533034714,382.9005319148936,758.0584266517358,160
931,0.3439261450971086,0.9772340425531916,124.0,133.0,133.0,350.33088235294116,151.22400709219858,385.78670212765957,756.1200354609929,160
932,0.37693551132260916,0.9672340425531916,123.0,133.0,133.0,350.33088235294116,152.03124113475178,387.82287234042553,760.1562056737589,160
933,0.38919655602363645,0.9672340425531916,123.0,133.0,133.0,350.33088235294116,152.99847517730498,390.65904255319145,764.9923758865248,160
934,0.3955853747164132,0.967477944992216,124.0,133.0,133.0,350.33088235294116,153.39168482961426,390.625090814738,766.9584241480713,160
